country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-04-2025 18:00:00,28.7762,77.051074,PM2.5,54,500,292
India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-04-2025 18:00:00,28.7762,77.051074,NH3,4,8,6
India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-04-2025 18:00:00,28.7762,77.051074,SO2,10,121,44
India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-04-2025 18:00:00,28.7762,77.051074,CO,14,107,26
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-04-2025 18:00:00,28.7256504,77.2011573,OZONE,9,100,71
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",26-04-2025 18:00:00,28.5512005,77.2735737,NO2,34,210,137
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",26-04-2025 18:00:00,22.12665,83.483212,PM2.5,26,344,144
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",26-04-2025 18:00:00,22.1910172,83.5197009,OZONE,14,32,30
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",26-04-2025 18:00:00,21.258815,81.578979,PM10,47,78,61
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",26-04-2025 18:00:00,21.258815,81.578979,OZONE,6,55,22
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",26-04-2025 18:00:00,21.219665,81.630094,NH3,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",26-04-2025 18:00:00,28.656756,77.227234,NO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",26-04-2025 18:00:00,28.656756,77.227234,NH3,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB",26-04-2025 18:00:00,28.7500499,77.1112615,NH3,12,26,17
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-04-2025 18:00:00,28.5710274,77.0719006,NO2,69,182,97
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-04-2025 18:00:00,28.5627763,77.1180053,PM2.5,22,330,169
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-04-2025 18:00:00,28.5627763,77.1180053,PM10,55,367,184
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",26-04-2025 18:00:00,30.735567,76.775714,PM2.5,8,82,44
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",26-04-2025 18:00:00,30.751462,76.762879,PM2.5,34,133,76
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",26-04-2025 18:00:00,30.751462,76.762879,NO2,19,61,38
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",26-04-2025 18:00:00,30.751462,76.762879,SO2,2,7,6
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",26-04-2025 18:00:00,30.751462,76.762879,CO,8,32,17
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",26-04-2025 18:00:00,30.719859,76.738637,PM2.5,10,107,53
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",26-04-2025 18:00:00,30.719859,76.738637,PM10,29,129,69
India,Bihar,Patna,"Muradpur, Patna - BSPCB",26-04-2025 18:00:00,25.619651,85.147382,PM10,96,444,205
India,Bihar,Patna,"Muradpur, Patna - BSPCB",26-04-2025 18:00:00,25.619651,85.147382,NO2,17,183,78
India,Bihar,Patna,"Muradpur, Patna - BSPCB",26-04-2025 18:00:00,25.619651,85.147382,SO2,7,12,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",26-04-2025 18:00:00,25.599486,85.113666,PM10,86,127,109
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",26-04-2025 18:00:00,25.366336,87.117468,PM2.5,58,283,135
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-04-2025 18:00:00,28.5627763,77.1180053,CO,24,109,59
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-04-2025 18:00:00,28.6811736,77.3025234,PM10,81,188,146
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-04-2025 18:00:00,28.6811736,77.3025234,NH3,11,13,12
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-04-2025 18:00:00,28.6811736,77.3025234,SO2,9,22,15
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-04-2025 18:00:00,28.6811736,77.3025234,OZONE,5,48,37
India,Delhi,Delhi,"ITO, Delhi - CPCB",26-04-2025 18:00:00,28.628624,77.24106,NO2,26,236,126
India,Delhi,Delhi,"ITO, Delhi - CPCB",26-04-2025 18:00:00,28.628624,77.24106,NH3,7,13,10
India,Delhi,Delhi,"ITO, Delhi - CPCB",26-04-2025 18:00:00,28.628624,77.24106,OZONE,5,75,53
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-04-2025 18:00:00,28.58028,77.233829,PM2.5,30,302,128
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-04-2025 18:00:00,28.58028,77.233829,CO,106,150,110
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",26-04-2025 18:00:00,23.04307,72.562968,PM2.5,63,142,87
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",26-04-2025 18:00:00,23.04307,72.562968,PM10,65,120,89
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",26-04-2025 18:00:00,23.04307,72.562968,CO,20,54,31
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",26-04-2025 18:00:00,23.04307,72.562968,OZONE,6,124,89
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",26-04-2025 18:00:00,21.613267,73.010555,SO2,56,57,56
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",26-04-2025 18:00:00,23.163798,72.677768,PM10,60,127,86
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",26-04-2025 18:00:00,23.163798,72.677768,CO,11,44,21
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",26-04-2025 18:00:00,23.243639,72.68994,PM2.5,86,209,115
India,Gujarat,Surat,"Science Center, Surat - SMC",26-04-2025 18:00:00,21.170046,72.795405,PM2.5,17,65,38
India,Gujarat,Surat,"Science Center, Surat - SMC",26-04-2025 18:00:00,21.170046,72.795405,PM10,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",26-04-2025 18:00:00,20.362421,72.918013,NO2,13,14,14
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",26-04-2025 18:00:00,22.969611,72.6435,SO2,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",26-04-2025 18:00:00,28.422681,77.148944,OZONE,36,178,95
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",26-04-2025 18:00:00,28.3153,76.9143,PM10,89,240,134
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",26-04-2025 18:00:00,28.3153,76.9143,NO2,69,98,85
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",26-04-2025 18:00:00,28.588333,77.221667,PM2.5,29,267,164
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-04-2025 18:00:00,28.5918245,77.2273074,PM2.5,68,353,171
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-04-2025 18:00:00,28.5918245,77.2273074,OZONE,14,180,130
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-04-2025 18:00:00,28.611281,77.237738,PM10,66,295,187
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-04-2025 18:00:00,28.611281,77.237738,SO2,4,40,20
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-04-2025 18:00:00,28.636429,77.201067,PM2.5,23,353,167
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-04-2025 18:00:00,28.636429,77.201067,PM10,42,241,143
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",26-04-2025 18:00:00,28.636429,77.201067,NO2,24,152,100
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",26-04-2025 18:00:00,28.674045,77.131023,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",26-04-2025 18:00:00,28.674045,77.131023,PM10,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",26-04-2025 18:00:00,28.674045,77.131023,NH3,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - DPCC",26-04-2025 18:00:00,28.639652,77.146275,PM10,103,410,194
India,Delhi,Delhi,"Pusa, Delhi - DPCC",26-04-2025 18:00:00,28.639652,77.146275,SO2,9,43,20
India,Delhi,Delhi,"Pusa, Delhi - IMD",26-04-2025 18:00:00,28.63611,77.173332,CO,26,32,30
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",26-04-2025 18:00:00,28.563262,77.186937,NO2,19,172,92
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",26-04-2025 18:00:00,28.531346,77.190156,SO2,9,14,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",26-04-2025 18:00:00,28.672342,77.31526,PM2.5,40,345,216
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",26-04-2025 18:00:00,28.672342,77.31526,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",26-04-2025 18:00:00,23.107969,72.574648,PM10,68,182,131
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",26-04-2025 18:00:00,22.977134,72.553024,SO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",26-04-2025 18:00:00,23.002657,72.591912,NO2,29,31,30
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",26-04-2025 18:00:00,23.016834,72.625775,CO,44,92,55
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",26-04-2025 18:00:00,23.023389,72.515201,PM2.5,71,176,110
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",26-04-2025 18:00:00,23.023389,72.515201,PM10,73,128,104
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-04-2025 18:00:00,23.076793,72.627874,SO2,2,36,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-04-2025 18:00:00,28.60909,77.0325413,NO2,48,50,49
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-04-2025 18:00:00,28.60909,77.0325413,CO,11,168,72
India,Delhi,Delhi,"Narela, Delhi - DPCC",26-04-2025 18:00:00,28.822836,77.101981,NH3,5,10,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-04-2025 18:00:00,28.56789,77.250515,SO2,3,57,18
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-04-2025 18:00:00,28.530785,77.271255,PM2.5,33,340,199
India,Delhi,Delhi,"Rohini, Delhi - DPCC",26-04-2025 18:00:00,28.732528,77.11992,CO,12,124,36
India,Delhi,Delhi,"Rohini, Delhi - DPCC",26-04-2025 18:00:00,28.732528,77.11992,OZONE,2,210,149
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",26-04-2025 18:00:00,28.6514781,77.1473105,PM10,29,500,250
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",26-04-2025 18:00:00,28.6514781,77.1473105,NO2,93,128,109
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",26-04-2025 18:00:00,28.5504249,77.2159377,OZONE,23,83,38
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-04-2025 18:00:00,23.233584,77.400574,CO,5,59,43
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",26-04-2025 18:00:00,22.9682591,76.064118,CO,14,39,20
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-04-2025 18:00:00,26.203442,78.193251,PM10,36,162,86
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-04-2025 18:00:00,26.203442,78.193251,SO2,6,37,21
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-04-2025 18:00:00,26.203442,78.193251,CO,6,128,33
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-04-2025 18:00:00,26.259242,78.216432,PM10,63,275,165
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-04-2025 18:00:00,13.94,75.555917,NO2,18,28,23
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",26-04-2025 18:00:00,10.073232,76.302765,PM2.5,47,81,63
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-04-2025 18:00:00,11.875,75.3732,NH3,2,2,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-04-2025 18:00:00,8.8787,76.6073,PM2.5,27,33,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-04-2025 18:00:00,8.8787,76.6073,NO2,9,10,9
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-04-2025 18:00:00,13.328028,75.797056,CO,11,20,12
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-04-2025 18:00:00,14.4758,75.9052,PM10,17,128,57
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",26-04-2025 18:00:00,15.459706,75.008381,PM2.5,48,55,51
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",26-04-2025 18:00:00,15.459706,75.008381,OZONE,9,33,24
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-04-2025 18:00:00,15.411456,75.638133,PM2.5,5,15,9
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-04-2025 18:00:00,17.336318,76.847397,PM10,26,68,47
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-04-2025 18:00:00,17.336318,76.847397,CO,29,64,33
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",26-04-2025 18:00:00,12.415911,75.73505,PM2.5,29,46,35
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-04-2025 18:00:00,12.733409,77.298051,NO2,8,12,9
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-04-2025 18:00:00,13.94,75.555917,PM2.5,26,44,32
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",26-04-2025 18:00:00,12.9135218,77.5950804,OZONE,27,28,28
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",26-04-2025 18:00:00,13.029152,77.585901,PM2.5,36,89,56
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",26-04-2025 18:00:00,13.029152,77.585901,NO2,9,70,19
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",26-04-2025 18:00:00,13.029152,77.585901,SO2,2,8,6
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",26-04-2025 18:00:00,13.029152,77.585901,CO,2,37,19
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.938539,77.5901,OZONE,16,101,85
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-04-2025 18:00:00,12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-04-2025 18:00:00,12.7816279,77.6299145,NO2,32,34,33
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-04-2025 18:00:00,12.7816279,77.6299145,SO2,22,22,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,13.003872,77.664217,NH3,4,5,5
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",26-04-2025 18:00:00,12.921418,77.502466,PM2.5,139,149,143
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",26-04-2025 18:00:00,12.990328,77.5431385,PM10,38,38,38
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",26-04-2025 18:00:00,12.990328,77.5431385,NO2,18,23,20
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",26-04-2025 18:00:00,13.428828,77.731418,SO2,21,27,24
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",26-04-2025 18:00:00,13.428828,77.731418,OZONE,25,34,33
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",26-04-2025 18:00:00,10.5324,76.2159,OZONE,29,32,32
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",26-04-2025 18:00:00,23.264759,77.381568,SO2,5,7,6
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",26-04-2025 18:00:00,23.264759,77.381568,OZONE,23,302,78
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",26-04-2025 18:00:00,30.943887,76.801991,NO2,7,101,21
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",26-04-2025 18:00:00,15.888653,74.541751,PM2.5,9,26,18
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",26-04-2025 18:00:00,15.888653,74.541751,SO2,3,6,4
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-04-2025 18:00:00,26.259242,78.216432,CO,20,80,37
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-04-2025 18:00:00,26.259242,78.216432,OZONE,8,185,139
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-04-2025 18:00:00,26.200388,78.147714,CO,10,115,33
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-04-2025 18:00:00,26.200388,78.147714,OZONE,1,165,145
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",26-04-2025 18:00:00,22.7289,75.8076,PM2.5,26,49,37
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",26-04-2025 18:00:00,22.7289,75.8076,CO,10,11,10
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",26-04-2025 18:00:00,22.7289,75.8076,OZONE,11,22,20
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-04-2025 18:00:00,22.431,75.5213,PM2.5,38,97,63
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-04-2025 18:00:00,22.431,75.5213,NO2,42,114,68
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-04-2025 18:00:00,22.431,75.5213,SO2,15,29,20
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",26-04-2025 18:00:00,22.7524,75.8872,PM10,23,53,38
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",26-04-2025 18:00:00,22.678,75.8559,PM2.5,33,76,49
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-04-2025 18:00:00,23.168606,79.932247,NH3,2,3,3
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-04-2025 18:00:00,23.168606,79.932247,SO2,17,22,20
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",26-04-2025 18:00:00,23.218135,79.95777,PM2.5,18,72,32
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",26-04-2025 18:00:00,23.218135,79.95777,CO,18,123,44
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-04-2025 18:00:00,23.50016,80.23284,NO2,9,118,51
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-04-2025 18:00:00,23.50016,80.23284,OZONE,10,86,77
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-04-2025 18:00:00,24.2613009,80.7231783,CO,20,24,22
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-04-2025 18:00:00,23.10844,77.511428,PM10,NA,NA,NA
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-04-2025 18:00:00,23.10844,77.511428,SO2,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",26-04-2025 18:00:00,18.39963,76.57452,NH3,3,11,6
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",26-04-2025 18:00:00,18.1023399,73.4783687,PM10,70,134,102
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",26-04-2025 18:00:00,18.1023399,73.4783687,NH3,2,5,4
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",26-04-2025 18:00:00,20.555712,74.529236,PM2.5,41,105,65
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",26-04-2025 18:00:00,20.555712,74.529236,NO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",26-04-2025 18:00:00,20.555712,74.529236,SO2,6,23,12
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",26-04-2025 18:00:00,20.555712,74.529236,OZONE,6,39,32
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",26-04-2025 18:00:00,19.296481,72.840923,SO2,1,5,3
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",26-04-2025 18:00:00,22.7084,75.8815,PM10,43,113,72
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",26-04-2025 18:00:00,22.7084,75.8815,CO,16,19,17
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",26-04-2025 18:00:00,22.7084,75.8815,OZONE,10,19,17
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",26-04-2025 18:00:00,22.76726,75.8871,PM2.5,50,54,52
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",26-04-2025 18:00:00,22.76726,75.8871,PM10,37,43,40
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",26-04-2025 18:00:00,23.142888,79.916147,PM2.5,17,207,55
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",26-04-2025 18:00:00,23.142888,79.916147,NH3,3,4,3
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",26-04-2025 18:00:00,23.142888,79.916147,CO,24,76,32
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-04-2025 18:00:00,19.309073,73.057223,CO,22,61,26
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-04-2025 18:00:00,19.309073,73.057223,OZONE,14,95,70
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-04-2025 18:00:00,19.786089,72.757971,NO2,8,36,15
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-04-2025 18:00:00,19.9629,79.298714,SO2,5,5,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",26-04-2025 18:00:00,19.9775302,79.2337086,PM10,65,109,88
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",26-04-2025 18:00:00,21.001264,75.565602,PM10,73,113,92
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-04-2025 18:00:00,23.182719,75.768218,SO2,10,23,17
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-04-2025 18:00:00,23.182719,75.768218,CO,2,54,26
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-04-2025 18:00:00,23.182719,75.768218,OZONE,43,50,46
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-04-2025 18:00:00,20.719516,77.000253,PM2.5,57,90,71
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-04-2025 18:00:00,20.719516,77.000253,CO,32,58,32
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-04-2025 18:00:00,20.719516,77.000253,OZONE,4,68,60
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",26-04-2025 18:00:00,19.87562,75.38731,SO2,5,25,11
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",26-04-2025 18:00:00,19.87562,75.38731,OZONE,13,48,44
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-04-2025 18:00:00,19.8389439,75.244448,PM10,39,85,60
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-04-2025 18:00:00,19.16485,73.23409,PM10,75,113,96
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",26-04-2025 18:00:00,21.001264,75.565602,NO2,10,60,18
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",26-04-2025 18:00:00,19.854616,75.905894,NH3,3,5,4
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",26-04-2025 18:00:00,19.25292,73.142019,PM2.5,NA,NA,NA
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-04-2025 18:00:00,22.624758,75.675238,OZONE,52,119,82
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",26-04-2025 18:00:00,24.10897,82.64558,NO2,7,125,71
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",26-04-2025 18:00:00,24.10897,82.64558,SO2,28,63,42
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",26-04-2025 18:00:00,21.121801,79.04952,NH3,1,29,7
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",26-04-2025 18:00:00,21.121801,79.04952,SO2,15,102,48
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",26-04-2025 18:00:00,21.14472,79.107595,PM2.5,68,82,75
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",26-04-2025 18:00:00,21.14472,79.107595,PM10,71,204,111
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",26-04-2025 18:00:00,21.14472,79.107595,NO2,7,206,38
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",26-04-2025 18:00:00,21.14472,79.107595,CO,7,140,31
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-04-2025 18:00:00,21.152875,79.0517531,PM2.5,47,166,87
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-04-2025 18:00:00,21.152875,79.0517531,NH3,1,7,3
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-04-2025 18:00:00,21.152875,79.0517531,CO,3,118,26
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",26-04-2025 18:00:00,21.143383,79.048912,SO2,20,105,57
